data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"08/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,57246.00,2.00,20.80,14.30,16.10,83.25,0.60,"FRI",3,3,4171.00,412.00,2273.00,33.00,6235.00,29581.00,53.00,8.00,1495.00,520.00,583.00,0.00,11862.00,20.00,"Range-29",3782,0.0933,393,0.0461,2225,0.0211,18,0.0000,5181,0.0000,35410,-0.20,43,0.0000,6,0.0000,1596,-0.0676,537,-0.0327,503,0.1372,0,0.0000,12715,-0.0719,34,-0.7000
"15/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53312.00,0.00,16.80,12.50,14.58,86.00,0.00,"FRI",3,3,4237.00,447.00,2107.00,44.00,6221.00,27066.00,55.00,4.00,1378.00,531.00,458.00,0.00,10746.00,18.00,"Range-30",3782,0.1074,393,0.1208,2225,-0.0560,18,0.0000,5181,0.0000,35410,-0.31,43,0.0000,6,0.0000,1596,-0.1582,537,-0.0113,503,-0.0983,0,0.0000,12715,-0.1832,34,-0.8889
"16/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,56884.00,0.00,16.20,13.50,14.50,84.50,0.00,"SAT",3,3,4167.00,460.00,2181.00,49.00,7278.00,28632.00,62.00,7.00,1424.00,617.00,618.00,0.00,11362.00,27.00,"Range-29",3782,0.0924,393,0.1457,2225,-0.0202,18,0.0000,5181,0.0000,35410,-0.24,43,0.0000,6,0.0000,1596,-0.1208,537,0.1297,503,0.1861,0,0.0000,12715,-0.1191,34,-0.2593
"23/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53950.00,0.00,26.40,14.60,20.28,60.25,6.80,"SAT",3,3,3723.00,420.00,2127.00,41.00,6713.00,27587.00,62.00,11.00,1400.00,596.00,605.00,0.00,10620.00,45.00,"Range-26",3782,-0.0158,393,0.0643,2225,-0.0461,18,0.0000,5181,0.0000,35410,-0.28,43,0.0000,6,0.0000,1596,-0.1400,537,0.0990,503,0.1686,0,0.0000,12715,-0.1973,34,0.2444
"22/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,61253.00,0.00,24.60,15.00,19.12,59.75,5.10,"FRI",3,3,4379.00,450.00,2403.00,54.00,7102.00,31045.00,89.00,8.00,1431.00,518.00,559.00,0.00,13181.00,34.00,"Range-31",3782,0.1363,393,0.1267,2225,0.0741,18,0.0000,5181,0.0000,35410,-0.14,43,0.0000,6,0.0000,1596,-0.1153,537,-0.0367,503,0.1002,0,0.0000,12715,0.0354,34,0.0000
"29/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53374.00,0.00,26.40,14.70,20.06,57.50,8.50,"FRI",3,3,4047.00,348.00,2167.00,47.00,6030.00,26220.00,55.00,7.00,1277.00,493.00,497.00,0.00,12155.00,31.00,"Range-28",3782,0.0655,393,-0.1293,2225,-0.0268,18,0.0000,5181,0.0000,35410,-0.35,43,0.0000,6,0.0000,1596,-0.2498,537,-0.0892,503,-0.0121,0,0.0000,12715,-0.0461,34,-0.0968
"30/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58749.00,0.00,26.80,15.10,20.18,72.00,6.60,"SAT",3,3,4083.00,397.00,2333.00,47.00,7018.00,29736.00,59.00,8.00,1447.00,627.00,664.00,0.00,12290.00,40.00,"Range-29",3782,0.0737,393,0.0101,2225,0.0463,18,0.0000,5181,0.0000,35410,-0.19,43,0.0000,6,0.0000,1596,-0.1030,537,0.1435,503,0.2425,0,0.0000,12715,-0.0346,34,0.1500
"01/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,70297.00,76.60,26.60,18.90,22.04,85.50,1.80,"SAT",3,3,4988.00,366.00,3040.00,2.00,7906.00,36970.00,54.00,10.00,1962.00,545.00,571.00,0.00,13862.00,21.00,"Range-36",3782,0.2418,393,-0.0738,2225,0.2681,18,0.0000,5181,0.0000,35410,0.04,43,0.0000,6,0.0000,1596,0.1865,537,0.0147,503,0.1191,0,0.0000,12715,0.0827,34,-0.6190
"08/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,76876.00,1.00,20.00,13.70,16.38,74.75,1.10,"SAT",3,3,4907.00,380.00,2444.00,0.00,6628.00,44930.00,55.00,14.00,1907.00,551.00,520.00,0.00,14528.00,12.00,"Range-35",3782,0.2293,393,-0.0342,2225,0.0896,18,0.0000,5181,0.0000,35410,0.21,43,0.0000,6,0.0000,1596,0.1631,537,0.0254,503,0.0327,0,0.0000,12715,0.1248,34,-1.8333
"07/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,77651.00,0.00,24.50,17.70,19.60,79.50,0.70,"FRI",3,3,4373.00,361.00,2501.00,1.00,5294.00,48385.00,42.00,6.00,1670.00,453.00,469.00,0.00,14057.00,39.00,"Range-31",3782,0.1351,393,-0.0886,2225,0.1104,18,0.0000,5181,0.0000,35410,0.27,43,0.0000,6,0.0000,1596,0.0443,537,-0.1854,503,-0.0725,0,0.0000,12715,0.0955,34,0.1282
"15/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,74906.00,0.00,33.60,22.30,26.88,59.00,6.70,"SAT",3,3,4021.00,326.00,2658.00,3.00,6696.00,44363.00,54.00,5.00,1718.00,530.00,576.00,0.00,13924.00,32.00,"Range-28",3782,0.0594,393,-0.2055,2225,0.1629,18,0.0000,5181,0.0000,35410,0.20,43,0.0000,6,0.0000,1596,0.0710,537,-0.0132,503,0.1267,0,0.0000,12715,0.0868,34,-0.0625
"14/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67855.00,12.20,33.50,19.60,26.88,49.50,7.60,"FRI",3,3,3458.00,306.00,2436.00,0.00,5634.00,40143.00,44.00,6.00,1460.00,473.00,562.00,0.00,13305.00,28.00,"Range-24",3782,-0.0937,393,-0.2843,2225,0.0866,18,0.0000,5181,0.0000,35410,0.12,43,0.0000,6,0.0000,1596,-0.0932,537,-0.1353,503,0.1050,0,0.0000,12715,0.0443,34,-0.2143
"21/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73104.00,0.00,32.20,22.30,26.58,65.00,0.00,"FRI",3,3,3369.00,310.00,2581.00,14.00,5924.00,44919.00,52.00,5.00,1528.00,461.00,506.00,0.00,13400.00,35.00,"Range-23",3782,-0.1226,393,-0.2677,2225,0.1379,18,0.0000,5181,0.0000,35410,0.21,43,0.0000,6,0.0000,1596,-0.0445,537,-0.1649,503,0.0059,0,0.0000,12715,0.0511,34,0.0286
"22/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,73127.00,0.00,33.00,21.70,26.54,57.75,0.00,"SAT",3,3,3502.00,332.00,2429.00,3.00,6476.00,43530.00,37.00,10.00,1673.00,536.00,571.00,0.00,13996.00,32.00,"Range-24",3782,-0.0800,393,-0.1837,2225,0.0840,18,0.0000,5181,0.0000,35410,0.19,43,0.0000,6,0.0000,1596,0.0460,537,-0.0019,503,0.1191,0,0.0000,12715,0.0915,34,-0.0625
"28/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,62508.00,0.00,0.00,18.90,0.00,0.00,0.00,"FRI",3,3,3020.00,272.00,1886.00,2.00,5126.00,37529.00,25.00,1.00,1462.00,455.00,394.00,0.00,12304.00,32.00,"Range-20",3782,-0.2523,393,-0.4449,2225,-0.1797,18,0.0000,5181,0.0000,35410,0.06,43,0.0000,6,0.0000,1596,-0.0917,537,-0.1802,503,-0.2766,0,0.0000,12715,-0.0334,34,-0.0625
"29/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58148.00,2.60,30.40,18.80,23.80,66.75,0.00,"SAT",3,3,3297.00,338.00,1720.00,5.00,5255.00,33861.00,31.00,2.00,1347.00,420.00,423.00,0.00,11427.00,22.00,"Range-22",3782,-0.1471,393,-0.1627,2225,-0.2936,18,0.0000,5181,0.0000,35410,-0.05,43,0.0000,6,0.0000,1596,-0.1849,537,-0.2786,503,-0.1891,0,0.0000,12715,-0.1127,34,-0.5455
