data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"22/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,42688.00,0.00,30.20,20.40,23.72,86.00,7.00,"TUR",1,1,1960.00,189.00,1428.00,0.00,1160.00,26441.00,17.00,3.00,985.00,463.00,457.00,0.00,9548.00,37.00,"Range-12",2229,-0.1372,263,-0.3915,1419,0.0063,14,0.0000,1735,0.0000,24402,0.08,19,0.0000,3,0.0000,835,0.1523,415,0.1037,391,0.1444,0,0.0000,9729,-0.0190,33,0.1081
"19/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31222.00,0.00,26.80,18.60,23.42,71.00,4.10,"MON",1,1,1443.00,143.00,1067.00,0.00,901.00,19233.00,7.00,0.00,724.00,389.00,322.00,0.00,6961.00,32.00,"Range-08",2229,-0.5447,263,-0.8392,1419,-0.3299,14,0.0000,1735,0.0000,24402,-0.27,19,0.0000,3,0.0000,835,-0.1533,415,-0.0668,391,-0.2143,0,0.0000,9729,-0.3976,33,-0.0313
"26/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41636.00,0.00,27.20,19.60,22.20,88.00,1.10,"MON",1,1,1738.00,183.00,1464.00,0.00,1232.00,24960.00,12.00,4.00,910.00,428.00,417.00,0.00,10257.00,31.00,"Range-10",2229,-0.2825,263,-0.4372,1419,0.0307,14,0.0000,1735,0.0000,24402,0.02,19,0.0000,3,0.0000,835,0.0824,415,0.0304,391,0.0624,0,0.0000,9729,0.0515,33,-0.0645
"20/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37692.00,0.00,27.70,21.20,23.76,83.00,1.80,"TUE",1,1,1538.00,142.00,1282.00,0.00,995.00,23244.00,12.00,1.00,750.00,404.00,408.00,0.00,8870.00,46.00,"Range-09",2229,-0.4493,263,-0.8521,1419,-0.1069,14,0.0000,1735,0.0000,24402,-0.05,19,0.0000,3,0.0000,835,-0.1133,415,-0.0272,391,0.0417,0,0.0000,9729,-0.0968,33,0.2826
"28/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46810.00,0.00,30.30,19.50,24.06,77.00,9.30,"WED",1,1,2007.00,162.00,1604.00,0.00,1285.00,29132.00,13.00,2.00,1037.00,484.00,439.00,0.00,10602.00,43.00,"Range-12",2229,-0.1106,263,-0.6235,1419,0.1153,14,0.0000,1735,0.0000,24402,0.16,19,0.0000,3,0.0000,835,0.1948,415,0.1426,391,0.1093,0,0.0000,9729,0.0823,33,0.2326
"27/02/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34290.00,73.10,28.50,19.00,22.92,84.00,3.60,"TUE",1,1,1687.00,125.00,1279.00,0.00,1013.00,20200.00,28.00,0.00,760.00,402.00,381.00,0.00,8391.00,24.00,"Range-10",2229,-0.3213,263,-1.1040,1419,-0.1095,14,0.0000,1735,0.0000,24402,-0.21,19,0.0000,3,0.0000,835,-0.0987,415,-0.0323,391,-0.0262,0,0.0000,9729,-0.1595,33,-0.3750
"02/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58830.00,0.00,27.30,14.90,20.88,50.00,7.90,"MON",1,1,2985.00,266.00,1883.00,8.00,3839.00,32539.00,25.00,4.00,810.00,465.00,461.00,0.00,15495.00,50.00,"Range-20",2229,0.2533,263,0.0113,1419,0.2464,14,0.0000,1735,0.0000,24402,0.25,19,0.0000,3,0.0000,835,-0.0309,415,0.1075,391,0.1518,0,0.0000,9729,0.3721,33,0.3400
"03/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34582.00,0.00,24.70,16.20,18.72,77.75,5.40,"TUE",1,1,2296.00,317.00,1138.00,14.00,2450.00,18163.00,13.00,4.00,600.00,356.00,311.00,0.00,8892.00,28.00,"Range-15",2229,0.0292,263,0.1703,1419,-0.2469,14,0.0000,1735,0.0000,24402,-0.34,19,0.0000,3,0.0000,835,-0.3917,415,-0.1657,391,-0.2572,0,0.0000,9729,-0.0941,33,-0.1786
"05/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36988.00,0.00,28.50,14.70,20.16,65.25,6.20,"TUR",1,1,2488.00,501.00,1513.00,16.00,3329.00,16711.00,23.00,3.00,827.00,398.00,361.00,0.00,10781.00,37.00,"Range-16",2229,0.1041,263,0.4750,1419,0.0621,14,0.0000,1735,0.0000,24402,-0.46,19,0.0000,3,0.0000,835,-0.0097,415,-0.0427,391,-0.0831,0,0.0000,9729,0.0976,33,0.1081
"04/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34434.00,0.00,23.70,15.50,17.94,82.25,5.70,"WED",1,1,2155.00,375.00,1291.00,37.00,2393.00,18312.00,18.00,5.00,608.00,368.00,362.00,0.00,8484.00,26.00,"Range-13",2229,-0.0343,263,0.2987,1419,-0.0991,14,0.0000,1735,0.0000,24402,-0.33,19,0.0000,3,0.0000,835,-0.3734,415,-0.1277,391,-0.0801,0,0.0000,9729,-0.1467,33,-0.2692
"09/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,69166.00,0.00,25.20,14.70,17.82,72.25,5.40,"MON",1,1,4890.00,580.00,2351.00,68.00,3551.00,39112.00,40.00,13.00,1415.00,611.00,623.00,0.00,15875.00,37.00,"Range-35",2229,0.5442,263,0.5466,1419,0.3964,14,0.0000,1735,0.0000,24402,0.38,19,0.0000,3,0.0000,835,0.4099,415,0.3208,391,0.3724,0,0.0000,9729,0.3871,33,0.1081
"10/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32794.00,0.00,15.60,10.60,12.08,79.50,0.20,"TUE",1,1,2085.00,358.00,1140.00,32.00,1597.00,18226.00,28.00,3.00,554.00,366.00,294.00,0.00,8098.00,13.00,"Range-13",2229,-0.0691,263,0.2654,1419,-0.2447,14,0.0000,1735,0.0000,24402,-0.34,19,0.0000,3,0.0000,835,-0.5072,415,-0.1339,391,-0.3299,0,0.0000,9729,-0.2014,33,-1.5385
"11/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34905.00,0.00,15.50,9.70,11.78,76.25,3.00,"WED",1,1,2386.00,343.00,1187.00,22.00,1772.00,19331.00,21.00,2.00,517.00,361.00,288.00,0.00,8652.00,23.00,"Range-15",2229,0.0658,263,0.2332,1419,-0.1955,14,0.0000,1735,0.0000,24402,-0.26,19,0.0000,3,0.0000,835,-0.6151,415,-0.1496,391,-0.3576,0,0.0000,9729,-0.1245,33,-0.4348
"12/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30744.00,0.00,19.40,9.60,12.98,68.50,8.20,"TUR",1,1,2175.00,419.00,1184.00,27.00,2227.00,14402.00,15.00,3.00,663.00,378.00,312.00,0.00,8920.00,19.00,"Range-14",2229,-0.0248,263,0.3723,1419,-0.1985,14,0.0000,1735,0.0000,24402,-0.69,19,0.0000,3,0.0000,835,-0.2594,415,-0.0979,391,-0.2532,0,0.0000,9729,-0.0907,33,-0.7368
"16/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,19889.00,0.00,28.30,14.30,20.68,54.00,7.80,"MON",1,1,1236.00,151.00,751.00,14.00,1076.00,11752.00,18.00,0.00,313.00,168.00,169.00,0.00,4223.00,18.00,"Range-06",2229,-0.8034,263,-0.7417,1419,-0.8895,14,0.0000,1735,0.0000,24402,-1.08,19,0.0000,3,0.0000,835,-1.6677,415,-1.4702,391,-1.3136,0,0.0000,9729,-1.3038,33,-0.8333
"17/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31638.00,0.00,27.00,14.40,19.60,66.75,8.40,"TUE",1,1,1894.00,216.00,1069.00,28.00,1616.00,17740.00,7.00,4.00,557.00,336.00,290.00,0.00,7846.00,35.00,"Range-11",2229,-0.1769,263,-0.2176,1419,-0.3274,14,0.0000,1735,0.0000,24402,-0.38,19,0.0000,3,0.0000,835,-0.4991,415,-0.2351,391,-0.3483,0,0.0000,9729,-0.2400,33,0.0571
"18/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33507.00,0.00,27.80,13.70,20.40,66.00,8.40,"WED",1,1,2049.00,248.00,1288.00,35.00,1709.00,19276.00,23.00,2.00,618.00,330.00,326.00,0.00,7573.00,30.00,"Range-13",2229,-0.0878,263,-0.0605,1419,-0.1017,14,0.0000,1735,0.0000,24402,-0.27,19,0.0000,3,0.0000,835,-0.3511,415,-0.2576,391,-0.1994,0,0.0000,9729,-0.2847,33,-0.1000
"19/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32435.00,0.00,28.10,15.00,20.76,62.75,8.40,"TUR",1,1,2316.00,316.00,1376.00,48.00,2323.00,15864.00,16.00,6.00,793.00,341.00,294.00,0.00,8718.00,24.00,"Range-15",2229,0.0376,263,0.1677,1419,-0.0313,14,0.0000,1735,0.0000,24402,-0.54,19,0.0000,3,0.0000,835,-0.0530,415,-0.2170,391,-0.3299,0,0.0000,9729,-0.1160,33,-0.3750
"23/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31109.00,0.00,25.50,14.90,19.52,62.25,5.60,"MON",1,1,2092.00,262.00,1278.00,27.00,1624.00,17621.00,14.00,2.00,744.00,312.00,299.00,0.00,6792.00,42.00,"Range-13",2229,-0.0655,263,-0.0038,1419,-0.1103,14,0.0000,1735,0.0000,24402,-0.38,19,0.0000,3,0.0000,835,-0.1223,415,-0.3301,391,-0.3077,0,0.0000,9729,-0.4324,33,0.2143
"24/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,31416.00,0.00,20.50,14.10,16.78,82.00,0.20,"TUE",1,1,2008.00,269.00,1123.00,30.00,1472.00,17697.00,15.00,7.00,653.00,312.00,271.00,0.00,7536.00,23.00,"Range-12",2229,-0.1101,263,0.0223,1419,-0.2636,14,0.0000,1735,0.0000,24402,-0.38,19,0.0000,3,0.0000,835,-0.2787,415,-0.3301,391,-0.4428,0,0.0000,9729,-0.2910,33,-0.4348
"25/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,34329.00,0.00,23.80,14.90,17.84,77.00,4.60,"WED",1,1,2008.00,250.00,1179.00,16.00,1625.00,20151.00,13.00,0.00,672.00,294.00,283.00,0.00,7812.00,26.00,"Range-12",2229,-0.1101,263,-0.0520,1419,-0.2036,14,0.0000,1735,0.0000,24402,-0.21,19,0.0000,3,0.0000,835,-0.2426,415,-0.4116,391,-0.3816,0,0.0000,9729,-0.2454,33,-0.2692
"26/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33303.00,0.00,25.50,14.90,18.84,70.25,7.30,"TUR",1,1,2075.00,387.00,1367.00,22.00,2157.00,16879.00,14.00,6.00,748.00,359.00,358.00,0.00,8909.00,22.00,"Range-13",2229,-0.0742,263,0.3204,1419,-0.0380,14,0.0000,1735,0.0000,24402,-0.45,19,0.0000,3,0.0000,835,-0.1163,415,-0.1560,391,-0.0922,0,0.0000,9729,-0.0920,33,-0.5000
"30/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37330.00,0.00,25.20,16.40,18.72,74.50,2.50,"MON",1,1,2522.00,248.00,1343.00,14.00,1550.00,21943.00,15.00,5.00,739.00,310.00,315.00,0.00,8300.00,26.00,"Range-16",2229,0.1162,263,-0.0605,1419,-0.0566,14,0.0000,1735,0.0000,24402,-0.11,19,0.0000,3,0.0000,835,-0.1299,415,-0.3387,391,-0.2413,0,0.0000,9729,-0.1722,33,-0.2692
"31/07/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39643.00,24.20,18.40,13.30,15.04,82.25,2.00,"TUE",1,1,2488.00,266.00,1438.00,14.00,1660.00,22746.00,23.00,3.00,724.00,357.00,302.00,0.00,9601.00,21.00,"Range-16",2229,0.1041,263,0.0113,1419,0.0132,14,0.0000,1735,0.0000,24402,-0.07,19,0.0000,3,0.0000,835,-0.1533,415,-0.1625,391,-0.2947,0,0.0000,9729,-0.0133,33,-0.5714
