data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"15/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46724.00,32.80,31.00,19.90,25.94,66.00,4.60,"TUR",1,2,2465.00,192.00,1569.00,0.00,1383.00,29364.00,29.00,6.00,909.00,374.00,458.00,687.00,9246.00,42.00,"Range-16",2360,0.0426,353,-0.8385,1529,0.0255,9,0.0000,2133,0.0000,23160,0.21,22,0.0000,4,0.0000,778,0.1441,365,0.0241,352,0.2314,1172,0.0000,9111,0.0146,28,0.3333
"21/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,47832.00,50.10,27.00,19.50,22.40,79.25,2.60,"WED",1,2,2657.00,956.00,1476.00,0.00,1037.00,26240.00,30.00,3.00,664.00,357.00,422.00,5079.00,8871.00,40.00,"Range-17",2360,0.1118,353,0.6308,1529,-0.0359,9,0.0000,2133,0.0000,23160,0.12,22,0.0000,4,0.0000,778,-0.1717,365,-0.0224,352,0.1659,1172,0.0000,9111,-0.0271,28,0.3000
"22/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,51646.00,5.40,26.40,19.80,22.12,80.50,2.20,"TUR",1,2,2822.00,1139.00,1595.00,0.00,1224.00,27438.00,33.00,6.00,769.00,428.00,445.00,5836.00,9875.00,36.00,"Range-19",2360,0.1637,353,0.6901,1529,0.0414,9,0.0000,2133,0.0000,23160,0.16,22,0.0000,4,0.0000,778,-0.0117,365,0.1472,352,0.2090,1172,0.0000,9111,0.0774,28,0.2222
"27/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49163.00,13.60,28.60,18.30,22.02,86.00,2.70,"TUE",1,2,2371.00,1034.00,1550.00,0.00,1094.00,26976.00,29.00,10.00,672.00,374.00,343.00,5718.00,8963.00,29.00,"Range-15",2360,0.0046,353,0.6586,1529,0.0135,9,0.0000,2133,0.0000,23160,0.14,22,0.0000,4,0.0000,778,-0.1577,365,0.0241,352,-0.0262,1172,0.0000,9111,-0.0165,28,0.0345
"26/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,43902.00,0.00,28.20,21.60,23.44,81.75,1.30,"MON",1,2,2283.00,1021.00,1501.00,3.00,1080.00,22529.00,21.00,9.00,545.00,375.00,376.00,5467.00,8647.00,45.00,"Range-14",2360,-0.0337,353,0.6543,1529,-0.0187,9,0.0000,2133,0.0000,23160,-0.03,22,0.0000,4,0.0000,778,-0.4275,365,0.0267,352,0.0638,1172,0.0000,9111,-0.0537,28,0.3778
"28/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,61150.00,8.70,28.20,19.10,22.16,83.00,1.00,"WED",1,2,2611.00,1107.00,1944.00,0.00,1464.00,35051.00,23.00,6.00,797.00,351.00,436.00,6362.00,10960.00,38.00,"Range-17",2360,0.0961,353,0.6811,1529,0.2135,9,0.0000,2133,0.0000,23160,0.34,22,0.0000,4,0.0000,778,0.0238,365,-0.0399,352,0.1927,1172,0.0000,9111,0.1687,28,0.2632
"29/03/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,100711.00,22.40,28.50,19.60,23.38,77.75,6.20,"TUR",1,2,4029.00,1872.00,2832.00,0.00,2456.00,59153.00,50.00,13.00,1362.00,547.00,643.00,10433.00,17254.00,67.00,"Range-28",2360,0.4142,353,0.8114,1529,0.4601,9,0.0000,2133,0.0000,23160,0.61,22,0.0000,4,0.0000,778,0.4288,365,0.3327,352,0.4526,1172,0.0000,9111,0.4719,28,0.5821
"03/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,38959.00,0.00,26.30,20.50,22.44,81.50,3.50,"TUE",1,2,1642.00,169.00,1312.00,23.00,1366.00,24107.00,17.00,9.00,953.00,398.00,463.00,18.00,8459.00,23.00,"Range-09",2360,-0.4373,353,-1.0888,1529,-0.1654,9,0.0000,2133,0.0000,23160,0.04,22,0.0000,4,0.0000,778,0.1836,365,0.0829,352,0.2397,1172,0.0000,9111,-0.0771,28,-0.2174
"02/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35419.00,2.20,26.00,20.00,22.88,77.50,1.10,"MON",1,2,1188.00,207.00,1238.00,6.00,1198.00,21680.00,7.00,4.00,776.00,467.00,406.00,149.00,8069.00,24.00,"Range-06",2360,-0.9865,353,-0.7053,1529,-0.2351,9,0.0000,2133,0.0000,23160,-0.07,22,0.0000,4,0.0000,778,-0.0026,365,0.2184,352,0.1330,1172,0.0000,9111,-0.1291,28,-0.1667
"04/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39304.00,0.20,26.80,19.30,21.62,79.00,1.00,"WED",1,2,1607.00,196.00,1349.00,26.00,1401.00,24537.00,13.00,5.00,805.00,422.00,401.00,3.00,8503.00,36.00,"Range-09",2360,-0.4686,353,-0.8010,1529,-0.1334,9,0.0000,2133,0.0000,23160,0.06,22,0.0000,4,0.0000,778,0.0335,365,0.1351,352,0.1222,1172,0.0000,9111,-0.0715,28,0.2222
"05/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46154.00,0.00,27.80,18.20,22.04,74.25,6.30,"TUR",1,2,2022.00,250.00,1594.00,19.00,1656.00,29188.00,24.00,8.00,960.00,452.00,397.00,5.00,9531.00,48.00,"Range-12",2360,-0.1672,353,-0.4120,1529,0.0408,9,0.0000,2133,0.0000,23160,0.21,22,0.0000,4,0.0000,778,0.1896,365,0.1925,352,0.1134,1172,0.0000,9111,0.0441,28,0.4167
"12/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46402.00,0.00,28.20,17.70,22.44,72.25,7.30,"TUR",1,2,2138.00,239.00,1593.00,6.00,1769.00,28905.00,14.00,4.00,1008.00,510.00,475.00,0.00,9699.00,42.00,"Range-13",2360,-0.1038,353,-0.4770,1529,0.0402,9,0.0000,2133,0.0000,23160,0.20,22,0.0000,4,0.0000,778,0.2282,365,0.2843,352,0.2589,1172,0.0000,9111,0.0606,28,0.3333
"10/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37698.00,0.00,28.20,18.30,22.02,68.25,7.90,"TUE",1,2,1696.00,198.00,1211.00,24.00,1253.00,23966.00,15.00,3.00,718.00,318.00,296.00,0.00,7968.00,32.00,"Range-10",2360,-0.3915,353,-0.7828,1529,-0.2626,9,0.0000,2133,0.0000,23160,0.03,22,0.0000,4,0.0000,778,-0.0836,365,-0.1478,352,-0.1892,1172,0.0000,9111,-0.1434,28,0.1250
"11/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41929.00,0.00,27.70,18.50,21.88,69.00,9.10,"WED",1,2,2071.00,174.00,1356.00,17.00,1421.00,25724.00,27.00,3.00,921.00,401.00,390.00,0.00,9386.00,38.00,"Range-13",2360,-0.1395,353,-1.0287,1529,-0.1276,9,0.0000,2133,0.0000,23160,0.10,22,0.0000,4,0.0000,778,0.1553,365,0.0898,352,0.0974,1172,0.0000,9111,0.0293,28,0.2632
"09/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39467.00,0.00,27.80,18.60,21.88,74.25,6.50,"MON",1,2,1840.00,192.00,1301.00,11.00,1452.00,24668.00,13.00,5.00,867.00,429.00,405.00,0.00,8247.00,37.00,"Range-11",2360,-0.2826,353,-0.8385,1529,-0.1752,9,0.0000,2133,0.0000,23160,0.06,22,0.0000,4,0.0000,778,0.1027,365,0.1492,352,0.1309,1172,0.0000,9111,-0.1048,28,0.2432
"16/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39643.00,13.80,21.20,17.00,18.08,84.50,0.00,"MON",1,2,2065.00,1519.00,1493.00,18.00,1466.00,23343.00,9.00,4.00,785.00,411.00,339.00,0.00,8162.00,29.00,"Range-13",2360,-0.1429,353,0.7676,1529,-0.0241,9,0.0000,2133,0.0000,23160,0.01,22,0.0000,4,0.0000,778,0.0089,365,0.1119,352,-0.0383,1172,0.0000,9111,-0.1163,28,0.0345
"19/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48078.00,0.00,26.20,14.00,19.10,62.75,9.90,"TUR",1,2,2449.00,1575.00,1743.00,23.00,1714.00,28518.00,16.00,10.00,907.00,441.00,402.00,0.00,10253.00,27.00,"Range-16",2360,0.0363,353,0.7759,1529,0.1228,9,0.0000,2133,0.0000,23160,0.19,22,0.0000,4,0.0000,778,0.1422,365,0.1723,352,0.1244,1172,0.0000,9111,0.1114,28,-0.0370
"18/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40881.00,0.00,25.10,14.00,18.62,64.00,9.40,"WED",1,2,1981.00,1446.00,1444.00,10.00,1435.00,24418.00,16.00,0.00,768.00,379.00,395.00,0.00,8565.00,24.00,"Range-12",2360,-0.1913,353,0.7559,1529,-0.0589,9,0.0000,2133,0.0000,23160,0.05,22,0.0000,4,0.0000,778,-0.0130,365,0.0369,352,0.1089,1172,0.0000,9111,-0.0637,28,-0.1667
"17/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37780.00,0.00,23.30,15.70,18.44,75.25,7.50,"TUE",1,2,1946.00,1332.00,1319.00,23.00,1282.00,22450.00,18.00,4.00,717.00,307.00,361.00,0.00,7996.00,25.00,"Range-12",2360,-0.2127,353,0.7350,1529,-0.1592,9,0.0000,2133,0.0000,23160,-0.03,22,0.0000,4,0.0000,778,-0.0851,365,-0.1889,352,0.0249,1172,0.0000,9111,-0.1394,28,-0.1200
"23/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36561.00,0.00,26.70,16.70,20.58,72.50,6.70,"MON",1,2,1848.00,1269.00,1334.00,16.00,1305.00,20924.00,21.00,8.00,671.00,394.00,366.00,0.00,8374.00,31.00,"Range-11",2360,-0.2771,353,0.7218,1529,-0.1462,9,0.0000,2133,0.0000,23160,-0.11,22,0.0000,4,0.0000,778,-0.1595,365,0.0736,352,0.0383,1172,0.0000,9111,-0.0880,28,0.0968
"24/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37632.00,0.00,27.00,17.10,21.02,68.75,7.90,"TUE",1,2,1794.00,1309.00,1424.00,16.00,1311.00,21704.00,8.00,4.00,665.00,423.00,363.00,0.00,8578.00,33.00,"Range-11",2360,-0.3155,353,0.7303,1529,-0.0737,9,0.0000,2133,0.0000,23160,-0.07,22,0.0000,4,0.0000,778,-0.1699,365,0.1371,352,0.0303,1172,0.0000,9111,-0.0621,28,0.1515
"26/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,47256.00,0.00,27.80,18.60,21.68,75.25,7.30,"TUR",1,2,2210.00,1621.00,1770.00,18.00,1693.00,28393.00,17.00,6.00,970.00,456.00,380.00,0.00,9690.00,32.00,"Range-14",2360,-0.0679,353,0.7822,1529,0.1362,9,0.0000,2133,0.0000,23160,0.18,22,0.0000,4,0.0000,778,0.1979,365,0.1996,352,0.0737,1172,0.0000,9111,0.0598,28,0.1250
"25/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44422.00,0.00,28.20,17.80,21.56,70.75,6.80,"WED",1,2,2384.00,1555.00,1559.00,28.00,1519.00,26094.00,10.00,5.00,827.00,344.00,385.00,0.00,9685.00,27.00,"Range-15",2360,0.0101,353,0.7730,1529,0.0192,9,0.0000,2133,0.0000,23160,0.11,22,0.0000,4,0.0000,778,0.0593,365,-0.0610,352,0.0857,1172,0.0000,9111,0.0593,28,-0.0370
"30/04/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,86921.00,0.00,29.00,17.00,22.82,56.25,8.80,"MON",1,2,4335.00,2804.00,2771.00,42.00,3452.00,53509.00,28.00,12.00,1680.00,671.00,641.00,0.00,16930.00,46.00,"Range-31",2360,0.4556,353,0.8741,1529,0.4482,9,0.0000,2133,0.0000,23160,0.57,22,0.0000,4,0.0000,778,0.5369,365,0.4560,352,0.4509,1172,0.0000,9111,0.4618,28,0.3913
"01/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,89932.00,0.00,28.00,18.10,21.98,72.50,6.60,"TUE",1,2,5349.00,3017.00,3195.00,70.00,3517.00,53235.00,60.00,13.00,2227.00,858.00,838.00,0.00,17508.00,45.00,"Range-39",2360,0.5588,353,0.8830,1529,0.5214,9,0.0000,2133,0.0000,23160,0.56,22,0.0000,4,0.0000,778,0.6507,365,0.5746,352,0.5800,1172,0.0000,9111,0.4796,28,0.3778
"02/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37161.00,0.00,27.50,18.00,21.70,72.75,7.60,"WED",1,2,1765.00,217.00,1302.00,27.00,1480.00,23120.00,9.00,2.00,849.00,396.00,442.00,0.00,7526.00,26.00,"Range-10",2360,-0.3371,353,-0.6267,1529,-0.1743,9,0.0000,2133,0.0000,23160,0.00,22,0.0000,4,0.0000,778,0.0836,365,0.0783,352,0.2036,1172,0.0000,9111,-0.2106,28,-0.0769
"03/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,43052.00,0.00,29.00,17.90,22.40,73.50,7.90,"TUR",1,2,2162.00,182.00,1517.00,21.00,1799.00,26515.00,19.00,7.00,1087.00,428.00,408.00,0.00,8876.00,31.00,"Range-14",2360,-0.0916,353,-0.9396,1529,-0.0079,9,0.0000,2133,0.0000,23160,0.13,22,0.0000,4,0.0000,778,0.2843,365,0.1472,352,0.1373,1172,0.0000,9111,-0.0265,28,0.0968
"07/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41060.00,0.00,25.40,18.30,20.54,74.00,5.30,"MON",1,2,2025.00,204.00,1384.00,23.00,1672.00,25601.00,15.00,1.00,946.00,425.00,399.00,0.00,8337.00,28.00,"Range-12",2360,-0.1654,353,-0.7304,1529,-0.1048,9,0.0000,2133,0.0000,23160,0.10,22,0.0000,4,0.0000,778,0.1776,365,0.1412,352,0.1178,1172,0.0000,9111,-0.0928,28,0.0000
"08/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44000.00,0.00,24.10,16.90,19.44,77.00,7.50,"TUE",1,2,2151.00,214.00,1498.00,28.00,1723.00,27290.00,17.00,6.00,911.00,466.00,405.00,0.00,9262.00,29.00,"Range-13",2360,-0.0972,353,-0.6495,1529,-0.0207,9,0.0000,2133,0.0000,23160,0.15,22,0.0000,4,0.0000,778,0.1460,365,0.2167,352,0.1309,1172,0.0000,9111,0.0163,28,0.0345
"09/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46068.00,0.00,25.00,15.70,19.34,71.25,9.00,"WED",1,2,2425.00,245.00,1428.00,26.00,1748.00,28483.00,17.00,1.00,943.00,469.00,459.00,0.00,9791.00,33.00,"Range-16",2360,0.0268,353,-0.4408,1529,-0.0707,9,0.0000,2133,0.0000,23160,0.19,22,0.0000,4,0.0000,778,0.1750,365,0.2217,352,0.2331,1172,0.0000,9111,0.0695,28,0.1515
"10/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50976.00,0.00,26.60,15.90,20.30,65.00,8.40,"TUR",1,2,2506.00,238.00,1618.00,20.00,1972.00,31632.00,13.00,5.00,1140.00,500.00,449.00,0.00,10850.00,33.00,"Range-16",2360,0.0583,353,-0.4832,1529,0.0550,9,0.0000,2133,0.0000,23160,0.27,22,0.0000,4,0.0000,778,0.3175,365,0.2700,352,0.2160,1172,0.0000,9111,0.1603,28,0.1515
"16/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40169.00,0.00,27.20,17.60,21.08,70.50,4.80,"WED",1,2,1891.00,177.00,1356.00,8.00,1598.00,25281.00,18.00,2.00,858.00,387.00,358.00,0.00,8204.00,31.00,"Range-11",2360,-0.2480,353,-0.9944,1529,-0.1276,9,0.0000,2133,0.0000,23160,0.08,22,0.0000,4,0.0000,778,0.0932,365,0.0568,352,0.0168,1172,0.0000,9111,-0.1106,28,0.0968
"14/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36703.00,0.00,25.60,16.30,19.58,77.00,7.10,"MON",1,2,2013.00,175.00,1239.00,10.00,1497.00,22166.00,14.00,6.00,826.00,440.00,372.00,0.00,7901.00,44.00,"Range-12",2360,-0.1724,353,-1.0171,1529,-0.2341,9,0.0000,2133,0.0000,23160,-0.04,22,0.0000,4,0.0000,778,0.0581,365,0.1705,352,0.0538,1172,0.0000,9111,-0.1531,28,0.3636
"15/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,38006.00,0.00,22.60,17.40,19.74,77.00,0.20,"TUE",1,2,1871.00,170.00,1255.00,8.00,1561.00,22948.00,9.00,2.00,874.00,420.00,312.00,0.00,8546.00,30.00,"Range-11",2360,-0.2614,353,-1.0765,1529,-0.2183,9,0.0000,2133,0.0000,23160,-0.01,22,0.0000,4,0.0000,778,0.1098,365,0.1310,352,-0.1282,1172,0.0000,9111,-0.0661,28,0.0667
"17/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45584.00,0.00,24.10,17.10,19.98,74.75,5.30,"TUR",1,2,2333.00,238.00,1557.00,7.00,1915.00,28307.00,11.00,6.00,982.00,417.00,443.00,0.00,9342.00,26.00,"Range-15",2360,-0.0116,353,-0.4832,1529,0.0180,9,0.0000,2133,0.0000,23160,0.18,22,0.0000,4,0.0000,778,0.2077,365,0.1247,352,0.2054,1172,0.0000,9111,0.0247,28,-0.0769
"22/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,38218.00,0.00,24.60,9.70,15.36,73.50,8.60,"TUE",1,2,1811.00,168.00,1196.00,13.00,1966.00,23766.00,14.00,7.00,544.00,416.00,297.00,0.00,8003.00,17.00,"Range-11",2360,-0.3031,353,-1.1012,1529,-0.2784,9,0.0000,2133,0.0000,23160,0.03,22,0.0000,4,0.0000,778,-0.4301,365,0.1226,352,-0.1852,1172,0.0000,9111,-0.1384,28,-0.6471
"24/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,43340.00,0.00,22.90,12.50,16.74,76.25,6.70,"TUR",1,2,2397.00,214.00,1370.00,12.00,2242.00,26357.00,16.00,6.00,686.00,507.00,400.00,0.00,9100.00,33.00,"Range-15",2360,0.0154,353,-0.6495,1529,-0.1161,9,0.0000,2133,0.0000,23160,0.12,22,0.0000,4,0.0000,778,-0.1341,365,0.2801,352,0.1200,1172,0.0000,9111,-0.0012,28,0.1515
"23/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39938.00,0.00,22.20,11.40,15.70,74.25,6.00,"WED",1,2,2164.00,187.00,1261.00,13.00,2073.00,24612.00,16.00,3.00,573.00,385.00,322.00,0.00,8302.00,27.00,"Range-14",2360,-0.0906,353,-0.8877,1529,-0.2125,9,0.0000,2133,0.0000,23160,0.06,22,0.0000,4,0.0000,778,-0.3578,365,0.0519,352,-0.0932,1172,0.0000,9111,-0.0974,28,-0.0370
"21/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36651.00,0.00,21.50,9.30,14.94,65.75,8.50,"MON",1,2,2029.00,162.00,1221.00,11.00,1863.00,22853.00,15.00,5.00,601.00,381.00,316.00,0.00,7166.00,28.00,"Range-12",2360,-0.1631,353,-1.1790,1529,-0.2523,9,0.0000,2133,0.0000,23160,-0.01,22,0.0000,4,0.0000,778,-0.2945,365,0.0420,352,-0.1139,1172,0.0000,9111,-0.2714,28,0.0000
"28/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,26390.00,0.00,22.60,12.90,16.74,73.25,7.20,"MON",1,2,1894.00,179.00,1122.00,6.00,2496.00,12920.00,10.00,3.00,531.00,275.00,348.00,0.00,6591.00,15.00,"Range-11",2360,-0.2460,353,-0.9721,1529,-0.3627,9,0.0000,2133,0.0000,23160,-0.79,22,0.0000,4,0.0000,778,-0.4652,365,-0.3273,352,-0.0115,1172,0.0000,9111,-0.3823,28,-0.8667
"29/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36930.00,0.00,24.00,13.30,17.94,65.00,8.30,"TUE",1,2,2377.00,201.00,1315.00,13.00,2224.00,20273.00,13.00,8.00,607.00,455.00,360.00,0.00,9065.00,19.00,"Range-15",2360,0.0072,353,-0.7562,1529,-0.1627,9,0.0000,2133,0.0000,23160,-0.14,22,0.0000,4,0.0000,778,-0.2817,365,0.1978,352,0.0222,1172,0.0000,9111,-0.0051,28,-0.4737
"30/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,61792.00,0.00,24.40,13.40,18.12,61.75,8.40,"WED",1,2,4249.00,380.00,2125.00,33.00,4753.00,32491.00,27.00,10.00,1061.00,515.00,461.00,0.00,15662.00,25.00,"Range-30",2360,0.4446,353,0.0711,1529,0.2805,9,0.0000,2133,0.0000,23160,0.29,22,0.0000,4,0.0000,778,0.2667,365,0.2913,352,0.2364,1172,0.0000,9111,0.4183,28,-0.1200
"31/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,64094.00,0.00,25.10,12.50,18.74,65.25,8.10,"TUR",1,2,5599.00,405.00,2639.00,41.00,6981.00,29729.00,44.00,18.00,1339.00,784.00,686.00,0.00,15792.00,37.00,"Range-28",2360,0.5785,353,0.1284,1529,0.4206,9,0.0000,2133,0.0000,23160,0.22,22,0.0000,4,0.0000,778,0.4190,365,0.5344,352,0.4869,1172,0.0000,9111,0.4231,28,0.2432
"01/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41631.00,0.00,14.50,12.50,13.36,86.75,0.00,"WED",1,2,2793.00,281.00,1414.00,15.00,1985.00,24700.00,16.00,0.00,690.00,390.00,297.00,0.00,9014.00,36.00,"Range-18",2360,0.1550,353,-0.2562,1529,-0.0813,9,0.0000,2133,0.0000,23160,0.06,22,0.0000,4,0.0000,778,-0.1275,365,0.0641,352,-0.1852,1172,0.0000,9111,-0.0108,28,0.2222
