data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"16/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44691.00,1.00,29.20,19.80,24.56,76.00,3.00,"TUE",1,3,1835.00,177.00,1265.00,0.00,436.00,30187.00,15.00,2.00,995.00,416.00,161.00,0.00,9172.00,30.00,"Range-11",2281,-0.2431,190,-0.0734,1497,-0.1834,6,0.0000,2037,0.0000,29713,0.02,21,0.0000,4,0.0000,892,0.1035,399,0.0409,328,-1.0373,0,0.0000,10102,-0.1014,32,-0.0667
"17/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49582.00,5.80,30.80,20.80,25.28,77.00,6.20,"WED",1,3,1817.00,187.00,1366.00,0.00,472.00,34325.00,4.00,0.00,1043.00,357.00,158.00,0.00,9818.00,35.00,"Range-11",2281,-0.2554,190,-0.0160,1497,-0.0959,6,0.0000,2037,0.0000,31789,0.07,21,0.0000,4,0.0000,892,0.1448,399,-0.1176,328,-1.0759,0,0.0000,10102,-0.0289,32,0.0857
"22/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48770.00,8.80,31.80,19.60,25.20,70.00,8.80,"MON",1,3,1750.00,195.00,1507.00,0.00,543.00,33842.00,15.00,0.00,1021.00,429.00,308.00,0.00,9127.00,33.00,"Range-10",2281,-0.3034,190,0.0256,1497,0.0066,6,0.0000,2037,0.0000,29298,0.13,21,0.0000,4,0.0000,892,0.1263,399,0.0699,328,-0.0649,0,0.0000,10102,-0.1068,32,0.0303
"23/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45770.00,4.00,32.00,21.00,25.30,76.00,6.60,"TUE",1,3,2110.00,139.00,1342.00,0.00,460.00,30646.00,8.00,2.00,940.00,383.00,325.00,0.00,9366.00,49.00,"Range-13",2281,-0.0810,190,-0.3669,1497,-0.1155,6,0.0000,2037,0.0000,32204,-0.05,21,0.0000,4,0.0000,892,0.0511,399,-0.0418,328,-0.0092,0,0.0000,10102,-0.0786,32,0.3469
"24/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,66689.00,4.20,33.70,20.60,25.92,69.00,4.60,"WED",1,3,2725.00,241.00,1875.00,0.00,1471.00,45532.00,27.00,0.00,1201.00,384.00,419.00,0.00,12782.00,32.00,"Range-18",2281,0.1629,190,0.2116,1497,0.2016,6,0.0000,2037,0.0000,31373,0.31,21,0.0000,4,0.0000,892,0.2573,399,-0.0391,328,0.2172,0,0.0000,10102,0.2097,32,0.0000
"25/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,84025.00,0.00,29.70,20.60,24.26,82.00,6.20,"TUR",1,3,3605.00,359.00,2595.00,0.00,2173.00,56623.00,32.00,1.00,1772.00,656.00,755.00,0.00,15393.00,61.00,"Range-25",2281,0.3673,190,0.4708,1497,0.4231,6,0.0000,2037,0.0000,31373,0.45,21,0.0000,4,0.0000,892,0.4966,399,0.3918,328,0.5656,0,0.0000,10102,0.3437,32,0.4754
"29/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,41051.00,3.00,25.80,21.40,22.80,91.00,0.70,"MON",1,3,1891.00,180.00,1389.00,0.00,1140.00,26871.00,22.00,1.00,758.00,376.00,358.00,0.00,8033.00,32.00,"Range-11",2281,-0.2062,190,-0.0556,1497,-0.0778,6,0.0000,2037,0.0000,33034,-0.23,21,0.0000,4,0.0000,892,-0.1768,399,-0.0612,328,0.0838,0,0.0000,10102,-0.2576,32,0.0000
"31/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,46244.00,16.80,25.50,17.20,21.02,78.00,9.90,"WED",1,3,2122.00,191.00,1449.00,0.00,1152.00,29680.00,13.00,1.00,880.00,370.00,350.00,0.00,10001.00,35.00,"Range-13",2281,-0.0749,190,0.0052,1497,-0.0331,6,0.0000,2037,0.0000,24317,0.18,21,0.0000,4,0.0000,892,-0.0136,399,-0.0784,328,0.0629,0,0.0000,10102,-0.0101,32,0.0857
"30/01/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44406.00,35.10,21.80,18.20,19.80,85.00,0.00,"TUE",1,3,2027.00,146.00,1460.00,0.00,1143.00,28110.00,22.00,1.00,898.00,400.00,403.00,0.00,9755.00,41.00,"Range-12",2281,-0.1253,190,-0.3014,1497,-0.0253,6,0.0000,2037,0.0000,26392,0.06,21,0.0000,4,0.0000,892,0.0067,399,0.0025,328,0.1861,0,0.0000,10102,-0.0356,32,0.2195
"05/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29710.00,0.30,18.60,14.10,16.02,86.25,0.00,"TUE",1,3,2240.00,186.00,1193.00,25.00,2220.00,14640.00,11.00,0.00,629.00,429.00,340.00,0.00,7762.00,35.00,"Range-14",2281,-0.0183,190,-0.0215,1497,-0.2548,6,0.0000,2037,0.0000,17883,-0.22,21,0.0000,4,0.0000,892,-0.4181,399,0.0699,328,0.0353,0,0.0000,10102,-0.3015,32,0.0857
"06/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,36211.00,0.00,23.20,14.00,17.52,83.00,1.90,"WED",1,3,2557.00,236.00,1400.00,28.00,2573.00,18771.00,31.00,2.00,715.00,418.00,373.00,0.00,9085.00,22.00,"Range-17",2281,0.1079,190,0.1949,1497,-0.0693,6,0.0000,2037,0.0000,17675,0.06,21,0.0000,4,0.0000,892,-0.2476,399,0.0455,328,0.1206,0,0.0000,10102,-0.1119,32,-0.4545
"04/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,27144.00,0.00,17.40,13.50,15.24,81.75,0.00,"MON",1,3,2003.00,175.00,1187.00,13.00,2054.00,13347.00,12.00,3.00,596.00,425.00,313.00,0.00,6993.00,23.00,"Range-12",2281,-0.1388,190,-0.0857,1497,-0.2612,6,0.0000,2037,0.0000,16637,-0.25,21,0.0000,4,0.0000,892,-0.4966,399,0.0612,328,-0.0479,0,0.0000,10102,-0.4446,32,-0.3913
"07/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35846.00,2.60,22.20,15.30,18.80,79.50,1.70,"TUR",1,3,2660.00,245.00,1604.00,25.00,3256.00,16635.00,34.00,8.00,875.00,517.00,439.00,0.00,9519.00,29.00,"Range-17",2281,0.1425,190,0.2245,1497,0.0667,6,0.0000,2037,0.0000,20373,-0.22,21,0.0000,4,0.0000,892,-0.0194,399,0.2282,328,0.2528,0,0.0000,10102,-0.0612,32,-0.1034
"11/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30140.00,0.00,27.80,14.90,21.58,71.25,6.20,"MON",1,3,1933.00,162.00,1183.00,4.00,2289.00,16094.00,11.00,3.00,594.00,386.00,366.00,0.00,7078.00,37.00,"Range-12",2281,-0.1800,190,-0.1728,1497,-0.2654,6,0.0000,2037,0.0000,19543,-0.21,21,0.0000,4,0.0000,892,-0.5017,399,-0.0337,328,0.1038,0,0.0000,10102,-0.4272,32,0.1351
"12/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37179.00,0.00,27.90,17.30,23.46,59.00,4.90,"TUE",1,3,2781.00,245.00,1557.00,11.00,2937.00,18477.00,23.00,28.00,935.00,558.00,588.00,0.00,9008.00,31.00,"Range-18",2281,0.1798,190,0.2245,1497,0.0385,6,0.0000,2037,0.0000,24524,-0.33,21,0.0000,4,0.0000,892,0.0460,399,0.2849,328,0.4422,0,0.0000,10102,-0.1214,32,-0.0323
"14/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35617.00,0.20,21.20,13.40,15.56,86.75,0.00,"TUR",1,3,2621.00,244.00,1480.00,20.00,3342.00,16013.00,22.00,3.00,786.00,519.00,471.00,0.00,10063.00,33.00,"Range-17",2281,0.1297,190,0.2213,1497,-0.0115,6,0.0000,2037,0.0000,16430,-0.03,21,0.0000,4,0.0000,892,-0.1349,399,0.2312,328,0.3036,0,0.0000,10102,-0.0039,32,0.0303
"13/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,33743.00,6.80,24.20,13.20,19.96,83.75,0.80,"WED",1,3,2124.00,190.00,1358.00,12.00,2526.00,17708.00,20.00,3.00,691.00,394.00,446.00,0.00,8235.00,36.00,"Range-13",2281,-0.0739,190,0.0000,1497,-0.1024,6,0.0000,2037,0.0000,16015,0.10,21,0.0000,4,0.0000,892,-0.2909,399,-0.0127,328,0.2646,0,0.0000,10102,-0.2267,32,0.1111
"18/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29933.00,0.00,22.00,13.90,16.82,81.50,3.60,"MON",1,3,1992.00,165.00,1156.00,13.00,2413.00,15612.00,15.00,4.00,536.00,415.00,355.00,0.00,7234.00,23.00,"Range-12",2281,-0.1451,190,-0.1515,1497,-0.2950,6,0.0000,2037,0.0000,17468,-0.12,21,0.0000,4,0.0000,892,-0.6642,399,0.0386,328,0.0761,0,0.0000,10102,-0.3965,32,-0.3913
"19/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,29997.00,0.00,23.30,15.00,17.88,80.50,6.60,"TUE",1,3,2013.00,161.00,1149.00,11.00,2270.00,15426.00,16.00,10.00,555.00,340.00,326.00,0.00,7700.00,20.00,"Range-12",2281,-0.1331,190,-0.1801,1497,-0.3029,6,0.0000,2037,0.0000,19751,-0.28,21,0.0000,4,0.0000,892,-0.6072,399,-0.1735,328,-0.0061,0,0.0000,10102,-0.3119,32,-0.6000
"20/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35064.00,0.00,25.50,14.70,19.56,66.50,7.70,"WED",1,3,2252.00,167.00,1239.00,14.00,2651.00,18324.00,20.00,4.00,627.00,346.00,417.00,0.00,8976.00,27.00,"Range-14",2281,-0.0129,190,-0.1377,1497,-0.2082,6,0.0000,2037,0.0000,19128,-0.04,21,0.0000,4,0.0000,892,-0.4226,399,-0.1532,328,0.2134,0,0.0000,10102,-0.1254,32,-0.1852
"21/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,37275.00,0.00,25.40,14.00,19.84,58.00,7.90,"TUR",1,3,2718.00,234.00,1490.00,20.00,3647.00,16958.00,30.00,2.00,832.00,424.00,430.00,0.00,10447.00,43.00,"Range-18",2281,0.1608,190,0.1880,1497,-0.0047,6,0.0000,2037,0.0000,17675,-0.04,21,0.0000,4,0.0000,892,-0.0721,399,0.0590,328,0.2372,0,0.0000,10102,0.0330,32,0.2558
"28/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,32354.00,0.00,26.00,15.20,19.58,70.00,5.20,"TUR",1,3,2342.00,199.00,1415.00,12.00,3165.00,14273.00,17.00,7.00,741.00,434.00,355.00,0.00,9362.00,32.00,"Range-15",2281,0.0260,190,0.0452,1497,-0.0580,6,0.0000,2037,0.0000,20166,-0.41,21,0.0000,4,0.0000,892,-0.2038,399,0.0806,328,0.0761,0,0.0000,10102,-0.0790,32,0.0000
"27/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,67487.00,0.00,23.40,15.50,18.62,70.75,7.30,"WED",1,3,4348.00,273.00,1910.00,52.00,4811.00,34986.00,82.00,6.00,843.00,404.00,382.00,0.00,19352.00,38.00,"Range-31",2281,0.4754,190,0.3040,1497,0.2162,6,0.0000,2037,0.0000,20788,0.41,21,0.0000,4,0.0000,892,-0.0581,399,0.0124,328,0.1414,0,0.0000,10102,0.4780,32,0.1579
"25/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,30082.00,0.00,27.20,15.90,21.14,51.25,8.40,"MON",1,3,2001.00,166.00,1150.00,6.00,2221.00,15938.00,25.00,1.00,596.00,353.00,365.00,0.00,7231.00,29.00,"Range-12",2281,-0.1399,190,-0.1446,1497,-0.3017,6,0.0000,2037,0.0000,21619,-0.36,21,0.0000,4,0.0000,892,-0.4966,399,-0.1303,328,0.1014,0,0.0000,10102,-0.3970,32,-0.1034
"26/06/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,35411.00,0.00,26.50,16.60,21.46,45.00,2.50,"TUE",1,3,2220.00,181.00,1284.00,13.00,2514.00,18977.00,12.00,5.00,617.00,359.00,373.00,0.00,8825.00,31.00,"Range-14",2281,-0.0275,190,-0.0497,1497,-0.1659,6,0.0000,2037,0.0000,23071,-0.22,21,0.0000,4,0.0000,892,-0.4457,399,-0.1114,328,0.1206,0,0.0000,10102,-0.1447,32,-0.0323
"03/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39470.00,1.00,22.70,16.50,18.88,80.00,0.10,"MON",1,3,2257.00,124.00,1543.00,0.00,2431.00,21534.00,13.00,8.00,757.00,365.00,288.00,0.00,10132.00,18.00,"Range-14",2281,-0.0106,190,-0.5323,1497,0.0298,6,0.0000,2037,0.0000,22864,-0.06,21,0.0000,4,0.0000,892,-0.1783,399,-0.0932,328,-0.1389,0,0.0000,10102,0.0030,32,-0.7778
"04/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,40673.00,0.00,30.00,16.90,23.34,63.50,6.60,"TUE",1,3,2731.00,108.00,1543.00,1.00,2418.00,21939.00,17.00,3.00,741.00,320.00,301.00,0.00,10529.00,22.00,"Range-18",2281,0.1648,190,-0.7593,1497,0.0298,6,0.0000,2037,0.0000,23694,-0.08,21,0.0000,4,0.0000,892,-0.2038,399,-0.2469,328,-0.0897,0,0.0000,10102,0.0406,32,-0.4545
"05/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45192.00,0.00,29.80,20.20,23.96,52.50,6.90,"WED",1,3,3008.00,150.00,1777.00,1.00,2634.00,25075.00,21.00,3.00,886.00,325.00,328.00,0.00,10967.00,17.00,"Range-20",2281,0.2417,190,-0.2667,1497,0.1576,6,0.0000,2037,0.0000,30543,-0.22,21,0.0000,4,0.0000,892,-0.0068,399,-0.2277,328,0.0000,0,0.0000,10102,0.0789,32,-0.8824
"06/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45198.00,4.00,29.40,17.90,21.24,74.50,6.80,"TUR",1,3,3005.00,162.00,1926.00,4.00,3606.00,22401.00,36.00,5.00,1017.00,373.00,366.00,0.00,12275.00,22.00,"Range-20",2281,0.2409,190,-0.1728,1497,0.2227,6,0.0000,2037,0.0000,25770,-0.15,21,0.0000,4,0.0000,892,0.1229,399,-0.0697,328,0.1038,0,0.0000,10102,0.1770,32,-0.4545
"11/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,42997.00,0.00,31.50,19.20,25.48,55.00,7.20,"TUE",1,3,2200.00,106.00,1518.00,7.00,2273.00,25568.00,12.00,2.00,732.00,291.00,312.00,0.00,9950.00,26.00,"Range-14",2281,-0.0368,190,-0.7925,1497,0.0138,6,0.0000,2037,0.0000,28468,-0.11,21,0.0000,4,0.0000,892,-0.2186,399,-0.3711,328,-0.0513,0,0.0000,10102,-0.0153,32,-0.2308
"12/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48823.00,0.00,33.60,20.20,25.16,61.50,7.20,"WED",1,3,2359.00,124.00,1762.00,0.00,2583.00,28779.00,25.00,5.00,809.00,316.00,286.00,0.00,11745.00,30.00,"Range-15",2281,0.0331,190,-0.5323,1497,0.1504,6,0.0000,2037,0.0000,30543,-0.06,21,0.0000,4,0.0000,892,-0.1026,399,-0.2627,328,-0.1469,0,0.0000,10102,0.1399,32,-0.0667
"10/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44651.00,0.00,30.00,15.80,23.44,54.00,8.00,"MON",1,3,2236.00,124.00,1582.00,1.00,2362.00,25759.00,20.00,3.00,855.00,312.00,337.00,0.00,11041.00,19.00,"Range-14",2281,-0.0201,190,-0.5323,1497,0.0537,6,0.0000,2037,0.0000,21411,0.17,21,0.0000,4,0.0000,892,-0.0433,399,-0.2788,328,0.0267,0,0.0000,10102,0.0850,32,-0.6842
"13/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,47871.00,14.00,32.00,21.10,24.66,66.00,6.50,"TUR",1,3,2315.00,166.00,1783.00,1.00,3413.00,25385.00,17.00,6.00,1011.00,404.00,319.00,0.00,13012.00,39.00,"Range-15",2281,0.0147,190,-0.1446,1497,0.1604,6,0.0000,2037,0.0000,32411,-0.28,21,0.0000,4,0.0000,892,0.1177,399,0.0124,328,-0.0282,0,0.0000,10102,0.2236,32,0.1795
"17/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49034.00,0.70,34.10,22.20,28.06,58.75,7.00,"MON",1,3,2353.00,163.00,1845.00,3.00,2778.00,28838.00,22.00,4.00,953.00,367.00,325.00,0.00,11348.00,35.00,"Range-15",2281,0.0306,190,-0.1656,1497,0.1886,6,0.0000,2037,0.0000,34694,-0.20,21,0.0000,4,0.0000,892,0.0640,399,-0.0872,328,-0.0092,0,0.0000,10102,0.1098,32,0.0857
"19/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,58299.00,6.80,31.20,21.60,25.12,73.75,0.00,"WED",1,3,2830.00,158.00,2043.00,2.00,3042.00,34372.00,21.00,5.00,977.00,378.00,401.00,0.00,14043.00,27.00,"Range-19",2281,0.1940,190,-0.2025,1497,0.2673,6,0.0000,2037,0.0000,33449,0.03,21,0.0000,4,0.0000,892,0.0870,399,-0.0556,328,0.1820,0,0.0000,10102,0.2806,32,-0.1852
"18/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52693.00,7.40,34.40,20.70,25.56,77.25,0.00,"TUE",1,3,2440.00,115.00,2000.00,0.00,2826.00,30653.00,25.00,0.00,866.00,394.00,391.00,0.00,12956.00,27.00,"Range-16",2281,0.0652,190,-0.6522,1497,0.2515,6,0.0000,2037,0.0000,31581,-0.03,21,0.0000,4,0.0000,892,-0.0300,399,-0.0127,328,0.1611,0,0.0000,10102,0.2203,32,-0.1852
"20/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59167.00,8.00,33.60,21.70,27.72,57.75,0.00,"TUR",1,3,2709.00,176.00,2174.00,0.00,4137.00,33033.00,39.00,5.00,1200.00,402.00,426.00,0.00,14838.00,28.00,"Range-18",2281,0.1580,190,-0.0795,1497,0.3114,6,0.0000,2037,0.0000,33656,-0.02,21,0.0000,4,0.0000,892,0.2567,399,0.0075,328,0.2300,0,0.0000,10102,0.3192,32,-0.1429
"24/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,15385.00,18.20,28.40,21.10,22.70,85.50,0.00,"MON",1,3,616.00,58.00,520.00,0.00,1150.00,7892.00,7.00,2.00,363.00,272.00,257.00,0.00,4234.00,14.00,"Range-01",2281,-2.7029,190,-2.2759,1497,-1.8788,6,0.0000,2037,0.0000,32411,-3.11,21,0.0000,4,0.0000,892,-1.4573,399,-0.4669,328,-0.2763,0,0.0000,10102,-1.3859,32,-1.2857
"26/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48629.00,0.60,27.30,18.00,22.10,74.00,0.00,"WED",1,3,2147.00,160.00,1489.00,2.00,2579.00,29109.00,36.00,5.00,940.00,333.00,375.00,0.00,11430.00,24.00,"Range-13",2281,-0.0624,190,-0.1875,1497,-0.0054,6,0.0000,2037,0.0000,25977,0.11,21,0.0000,4,0.0000,892,0.0511,399,-0.1982,328,0.1253,0,0.0000,10102,0.1162,32,-0.3333
"25/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,63146.00,7.00,24.20,19.30,20.86,86.00,0.00,"TUE",1,3,3359.00,405.00,2209.00,0.00,3974.00,38867.00,41.00,6.00,1520.00,324.00,291.00,0.00,12146.00,4.00,"Range-23",2281,0.3209,190,0.5309,1497,0.3223,6,0.0000,2037,0.0000,28675,0.26,21,0.0000,4,0.0000,892,0.4132,399,-0.2315,328,-0.1271,0,0.0000,10102,0.1683,32,-7.0000
"27/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48281.00,0.00,28.70,19.00,22.98,72.00,0.00,"TUR",1,3,2464.00,195.00,1517.00,6.00,3484.00,25655.00,30.00,11.00,976.00,353.00,361.00,0.00,13193.00,36.00,"Range-16",2281,0.0743,190,0.0256,1497,0.0132,6,0.0000,2037,0.0000,28053,-0.09,21,0.0000,4,0.0000,892,0.0861,399,-0.1303,328,0.0914,0,0.0000,10102,0.2343,32,0.1111
"31/12/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,10445.00,0.00,31.00,19.20,24.20,66.75,0.00,"MON",1,3,501.00,46.00,369.00,0.00,861.00,5164.00,5.00,3.00,216.00,182.00,207.00,0.00,2874.00,17.00,"Range-01",2281,-3.5529,190,-3.1304,1497,-3.0569,6,0.0000,2037,0.0000,28468,-4.51,21,0.0000,4,0.0000,892,-3.1296,399,-1.1923,328,-0.5845,0,0.0000,10102,-2.5150,32,-0.8824
