data,praca,classe,web,ifood,call,android,iphone,total,precipitac,tempmax,tempmin,tempmed,umidade,insolacao,diasemana,diasem,mes,desserts,pizzas,beverage,cbmaker,combos,sfiha,kit1,kit2,snack,pastas,dishes,promotion,savory,salads,range,dessert1,desserte,pizzas1,pizzase,beverage1,beveragee,cbmaker1,cbmakere,combos1,combose,sfiha1,sfihae,kit11,kit1e,kit21,kit2e,snack1,snacke,pastas1,pastase,dishes1,dishese,promotion1,promotione,savory1,savorye,salads1,saladse
"13/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,45947.00,0.00,23.60,17.00,18.92,73.50,2.50,"SUN",2,2,3859.00,408.00,2039.00,17.00,3642.00,23394.00,31.00,13.00,1494.00,792.00,636.00,0.00,9589.00,33.00,"Range-27",4184,-0.0842,772,-0.8922,2271,-0.1138,15,0.0000,4426,0.0000,25822,-0.10,39,0.0000,8,0.0000,1393,0.0676,741,0.0644,627,0.0142,1891,0.0000,10320,-0.0762,39,-0.1818
"20/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,57049.00,8.20,21.00,9.60,13.94,56.25,8.70,"SUN",2,2,4784.00,460.00,2334.00,28.00,4605.00,29068.00,36.00,6.00,1907.00,1000.00,821.00,0.00,11955.00,45.00,"Range-34",4184,0.1254,772,-0.6783,2271,0.0270,15,0.0000,4426,0.0000,25822,0.11,39,0.0000,8,0.0000,1393,0.2695,741,0.2590,627,0.2363,1891,0.0000,10320,0.1368,39,0.1333
"27/05/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,39350.00,0.00,24.20,14.70,17.70,76.75,6.00,"SUN",2,2,4035.00,370.00,1792.00,17.00,5297.00,16484.00,37.00,3.00,1119.00,811.00,647.00,0.00,8707.00,31.00,"Range-28",4184,-0.0369,772,-1.0865,2271,-0.2673,15,0.0000,4426,0.0000,25822,-0.57,39,0.0000,8,0.0000,1393,-0.2449,741,0.0863,627,0.0309,1891,0.0000,10320,-0.1853,39,-0.2581
"05/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52242.00,0.00,19.80,14.50,16.08,78.50,0.00,"SUN",2,2,4590.00,333.00,2044.00,38.00,5406.00,26873.00,26.00,2.00,1259.00,698.00,557.00,0.00,10372.00,44.00,"Range-33",4184,0.0885,772,-1.3183,2271,-0.1111,15,0.0000,4426,0.0000,25822,0.04,39,0.0000,8,0.0000,1393,-0.1064,741,-0.0616,627,-0.1257,1891,0.0000,10320,0.0050,39,0.1136
"12/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,44219.00,0.00,19.20,10.50,13.78,72.75,5.10,"SUN",2,2,3880.00,255.00,1765.00,64.00,4558.00,22686.00,18.00,9.00,936.00,560.00,554.00,0.00,8899.00,35.00,"Range-27",4184,-0.0784,772,-2.0275,2271,-0.2867,15,0.0000,4426,0.0000,25822,-0.14,39,0.0000,8,0.0000,1393,-0.4882,741,-0.3232,627,-0.1318,1891,0.0000,10320,-0.1597,39,-0.1143
"19/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,48011.00,0.00,26.70,13.70,19.30,65.50,7.90,"SUN",2,2,4445.00,239.00,1929.00,1.00,4993.00,24787.00,41.00,5.00,1065.00,571.00,560.00,0.00,9327.00,48.00,"Range-31",4184,0.0587,772,-2.2301,2271,-0.1773,15,0.0000,4426,0.0000,25822,-0.04,39,0.0000,8,0.0000,1393,-0.3080,741,-0.2977,627,-0.1196,1891,0.0000,10320,-0.1065,39,0.1875
"26/08/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,51911.00,1.00,16.80,11.30,12.88,87.00,0.00,"SUN",2,2,4814.00,259.00,2142.00,6.00,5205.00,26979.00,56.00,11.00,1007.00,826.00,653.00,0.00,9905.00,48.00,"Range-34",4184,0.1309,772,-1.9807,2271,-0.0602,15,0.0000,4426,0.0000,25822,0.04,39,0.0000,8,0.0000,1393,-0.3833,741,0.1029,627,0.0398,1891,0.0000,10320,-0.0419,39,0.1875
"02/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49132.00,0.00,31.40,16.30,21.50,64.50,5.60,"SUN",2,2,3898.00,281.00,2035.00,7.00,5058.00,26357.00,60.00,4.00,1025.00,601.00,542.00,0.00,9221.00,43.00,"Range-27",4184,-0.0734,772,-1.7473,2271,-0.1160,15,0.0000,4426,0.0000,25822,0.02,39,0.0000,8,0.0000,1393,-0.3590,741,-0.2329,627,-0.1568,1891,0.0000,10320,-0.1192,39,0.0930
"09/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53254.00,0.00,24.50,13.00,16.84,73.50,0.00,"SUN",2,2,4119.00,266.00,2083.00,2.00,5809.00,28740.00,34.00,4.00,1026.00,618.00,470.00,0.00,10061.00,22.00,"Range-29",4184,-0.0158,772,-1.9023,2271,-0.0903,15,0.0000,4426,0.0000,25822,0.10,39,0.0000,8,0.0000,1393,-0.3577,741,-0.1990,627,-0.3340,1891,0.0000,10320,-0.0257,39,-0.7727
"16/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49809.00,0.00,23.00,15.00,17.70,71.75,0.00,"SUN",2,2,3989.00,269.00,2105.00,4.00,4902.00,26360.00,31.00,3.00,1405.00,668.00,636.00,0.00,9407.00,30.00,"Range-28",4184,-0.0489,772,-1.8699,2271,-0.0789,15,0.0000,4426,0.0000,25822,0.02,39,0.0000,8,0.0000,1393,0.0085,741,-0.1093,627,0.0142,1891,0.0000,10320,-0.0971,39,-0.3000
"23/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49940.00,0.00,32.40,16.40,23.26,46.75,0.00,"SUN",2,2,3726.00,284.00,2162.00,2.00,4627.00,26693.00,42.00,5.00,1553.00,628.00,582.00,0.00,9593.00,43.00,"Range-26",4184,-0.1229,772,-1.7183,2271,-0.0504,15,0.0000,4426,0.0000,25822,0.03,39,0.0000,8,0.0000,1393,0.1030,741,-0.1799,627,-0.0773,1891,0.0000,10320,-0.0758,39,0.0930
"30/09/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,54563.00,0.00,28.90,19.20,21.90,81.50,0.00,"SUN",2,2,4745.00,287.00,2551.00,5.00,5541.00,28180.00,49.00,4.00,1662.00,693.00,577.00,287.00,9937.00,45.00,"Range-34",4184,0.1182,772,-1.6899,2271,0.1098,15,0.0000,4426,0.0000,25822,0.08,39,0.0000,8,0.0000,1393,0.1619,741,-0.0693,627,-0.0867,1891,0.0000,10320,-0.0385,39,0.1333
"07/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,55103.00,0.00,19.40,15.40,17.30,91.00,0.00,"SUN",2,2,4402.00,284.00,2287.00,2.00,5411.00,29605.00,65.00,3.00,1565.00,633.00,454.00,0.00,10367.00,25.00,"Range-31",4184,0.0495,772,-1.7183,2271,0.0070,15,0.0000,4426,0.0000,25822,0.13,39,0.0000,8,0.0000,1393,0.1099,741,-0.1706,627,-0.3811,1891,0.0000,10320,0.0045,39,-0.5600
"14/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,49045.00,6.80,20.60,17.10,18.30,86.00,0.00,"SUN",2,2,4423.00,270.00,2122.00,2.00,4778.00,24075.00,42.00,9.00,1440.00,708.00,487.00,936.00,9714.00,39.00,"Range-31",4184,0.0540,772,-1.8593,2271,-0.0702,15,0.0000,4426,0.0000,25822,-0.07,39,0.0000,8,0.0000,1393,0.0326,741,-0.0466,627,-0.2875,1891,0.0000,10320,-0.0624,39,0.0000
"21/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50351.00,0.00,22.00,12.80,16.98,70.00,0.00,"SUN",2,2,4297.00,283.00,2121.00,1.00,5033.00,26174.00,50.00,14.00,1506.00,660.00,478.00,0.00,9705.00,29.00,"Range-30",4184,0.0263,772,-1.7279,2271,-0.0707,15,0.0000,4426,0.0000,25822,0.01,39,0.0000,8,0.0000,1393,0.0750,741,-0.1227,627,-0.3117,1891,0.0000,10320,-0.0634,39,-0.3448
"28/10/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,53208.00,5.20,19.50,14.00,15.86,86.75,2.20,"SUN",2,2,4021.00,275.00,2719.00,3.00,4806.00,25428.00,46.00,6.00,1332.00,538.00,345.00,4178.00,9494.00,17.00,"Range-28",4184,-0.0405,772,-1.8073,2271,0.1648,15,0.0000,4426,0.0000,25822,-0.02,39,0.0000,8,0.0000,1393,-0.0458,741,-0.3773,627,-0.8174,1891,0.0000,10320,-0.0870,39,-1.2941
"04/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,50743.00,5.00,22.80,17.20,18.80,79.00,0.50,"SUN",2,2,4746.00,230.00,2159.00,1.00,4936.00,25863.00,42.00,6.00,1624.00,755.00,541.00,0.00,9811.00,29.00,"Range-34",4184,0.1184,772,-2.3565,2271,-0.0519,15,0.0000,4426,0.0000,25822,0.00,39,0.0000,8,0.0000,1393,0.1422,741,0.0185,627,-0.1590,1891,0.0000,10320,-0.0519,39,-0.3448
"11/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,52956.00,0.00,28.60,19.20,22.64,78.00,4.90,"SUN",2,2,4436.00,265.00,2371.00,5.00,5344.00,26956.00,49.00,15.00,1296.00,726.00,529.00,0.00,10941.00,23.00,"Range-31",4184,0.0568,772,-1.9132,2271,0.0422,15,0.0000,4426,0.0000,25822,0.04,39,0.0000,8,0.0000,1393,-0.0748,741,-0.0207,627,-0.1853,1891,0.0000,10320,0.0568,39,-0.6957
"18/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,59003.00,0.00,28.50,18.80,24.02,71.75,5.60,"SUN",2,2,3408.00,146.00,2996.00,1.00,3302.00,19342.00,39.00,5.00,756.00,518.00,436.00,20364.00,7645.00,45.00,"Range-23",4184,-0.2277,772,-4.2877,2271,0.2420,15,0.0000,4426,0.0000,25822,-0.34,39,0.0000,8,0.0000,1393,-0.8426,741,-0.4305,627,-0.4381,1891,0.0000,10320,-0.3499,39,0.1333
"25/11/2018","SAO PAULO","",0.00,0.00,0.00,0.00,0.00,51979.00,7.10,24.50,18.80,20.46,87.25,1.20,"SUN",2,2,4545.00,267.00,2273.00,3.00,5385.00,26522.00,41.00,2.00,1272.00,766.00,571.00,0.00,10303.00,29.00,"Range-32",4184,0.0794,772,-1.8914,2271,0.0009,15,0.0000,4426,0.0000,25822,0.03,39,0.0000,8,0.0000,1393,-0.0951,741,0.0326,627,-0.0981,1891,0.0000,10320,-0.0017,39,-0.3448
